smurvation_id,mushotel_type,is_canceled,booking_lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,weekend_stays,weekday_stays,wisymurfs,smurflings,number_of_babies,meal_type,smurfland,market_segment,booking_channel,smurfy_smurf,number_of_previous_cancellations,previous_bookings_not_canceled,requested_mushroom_type,allocated_mushroom_type,booking_changes,deposit_type,agent,moberry,days_in_waiting_list,customer_type,average_daily_rate,smurfberry_spaces_required,number_of_special_requests,smurvation_status_date,mushotel_location
62039,Village Mushotel,1,322,Smurfy Passage,Merrysnow,53,30,2,3,2,0.0,0,BB,MCN,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,82.79,0,0,"Sunspark, Smurfy Passage - 02",Smurfy Jungle
24101,Smurfy Mushotel,0,5,Smurfy Passage,Rainboway,20,11,0,1,1,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,D,D,0,No Deposit,250.0,,0,Swift-Smurf,84.6,0,0,"Rainboway, Smurfy Passage - 12",Smurfy Jungle
11558,Smurfy Mushotel,1,25,Blissful Beams,Rainboway,20,17,0,3,2,0.0,0,BB,MRA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,90.0,0,1,"Sproutpril, Blissful Beams - 30",Smurfy Jungle
109837,Village Mushotel,0,101,Blissful Beams,Sproutpril,15,15,2,1,2,2.0,0,BB,POL,Smurfy Way,Smurfy Way,0,0,0,E,E,0,No Deposit,14.0,,0,Swift-Smurf,169.58,0,0,"Sproutpril, Blissful Beams - 18",Smurfy Jungle
11753,Smurfy Mushotel,1,199,Blissful Beams,Rainboway,22,28,2,2,1,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410.0,,0,Swift-Smurf,38.0,0,1,"Frostmarch, Blissful Beams - 03",Smurfy Jungle
28605,Smurfy Mushotel,0,129,Smurfy Passage,Frostwisp,41,3,1,3,2,1.0,0,BB,CN,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,,0,Swift-Smurf,59.0,0,0,"Frostwisp, Smurfy Passage - 07",Smurfy Jungle
54241,Village Mushotel,1,110,Smurfy Passage,Smurfly,28,9,2,3,2,0.0,0,HB,ARG,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,153.0,0,0,"Sproutpril, Smurfy Passage - 09",Smurfy Jungle
27448,Smurfy Mushotel,0,22,Smurfy Passage,Harvestember,35,25,2,3,2,0.0,0,BB,WSD,Gigglefree TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Swift-Smurf,125.0,0,0,"Harvestember, Smurfy Passage - 30",Smurfy Jungle
80638,Village Mushotel,0,59,Wisdom Whirlwind,Hearthglen,47,19,0,3,2,0.0,0,BB,FRK,Gigglefree TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Swift-Smurf,60.0,0,0,"Hearthglen, Wisdom Whirlwind - 22",Smurfy Jungle
84539,Village Mushotel,0,7,Smurfy Passage,Sparkleuary,9,27,0,1,2,0.0,0,BB,FRK,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,92.0,0,1,"Sparkleuary, Smurfy Passage - 28",Smurfy Jungle
75293,Village Mushotel,1,304,Wisdom Whirlwind,Harvestember,34,17,1,1,2,0.0,0,BB,SMF,Squads,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Swift-Party,62.0,0,0,"Smurfly, Wisdom Whirlwind - 02",Smurfy Jungle
16132,Smurfy Mushotel,0,136,Wisdom Whirlwind,Harvestember,33,10,1,5,2,1.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,A,A,0,No Deposit,250.0,,0,Swift-Smurf,140.9,0,0,"Harvestember, Wisdom Whirlwind - 16",Smurfy Jungle
27438,Smurfy Mushotel,0,13,Smurfy Passage,Harvestember,36,29,0,0,1,0.0,0,BB,ITA,Giggleline TA,TA/TO,0,0,0,A,I,1,No Deposit,339.0,,0,Swift-Party,0.0,0,1,"Harvestember, Smurfy Passage - 29",Smurfy Jungle
88779,Village Mushotel,0,16,Blissful Beams,Rainboway,19,10,0,1,1,0.0,0,BB,SMF,Corporate,Corporate,1,1,17,A,D,0,No Deposit,,219.0,0,Swift-Smurf,104.0,1,2,"Rainboway, Blissful Beams - 11",Smurfy Jungle
826,Smurfy Mushotel,1,56,Wisdom Whirlwind,Smurfly,31,31,0,2,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,120.6,0,0,"Smurfly, Wisdom Whirlwind - 21",Smurfy Jungle
109532,Village Mushotel,0,62,Blissful Beams,Sproutpril,14,6,2,5,3,1.0,0,BB,MCN,Giggleline TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Swift-Smurf,138.57,0,2,"Sproutpril, Blissful Beams - 13",Smurfy Jungle
48516,Village Mushotel,1,37,Smurfy Passage,Frostmarch,13,25,0,1,2,1.0,0,BB,MRA,Giggleline TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Swift-Smurf,143.1,0,1,"Sparkleuary, Smurfy Passage - 20",Smurfy Jungle
112912,Village Mushotel,0,123,Blissful Beams,Rainboway,21,27,2,1,2,0.0,0,SC,MCN,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,108.0,0,0,"Rainboway, Blissful Beams - 30",Smurfy Jungle
10744,Smurfy Mushotel,1,23,Blissful Beams,Frostmarch,13,31,0,2,2,0.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,70.0,0,0,"Frostmarch, Blissful Beams - 08",Smurfy Jungle
79184,Village Mushotel,0,28,Wisdom Whirlwind,Frostwisp,42,12,3,8,2,0.0,0,BB,SRB,Giggleline TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Leaf,107.92,0,1,"Frostwisp, Wisdom Whirlwind - 23",Smurfy Jungle
22923,Smurfy Mushotel,0,3,Smurfy Passage,Sproutpril,15,9,0,1,1,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,A,D,1,No Deposit,,,0,Swift-Smurf,50.0,0,0,"Sproutpril, Smurfy Passage - 10",Smurfy Jungle
91189,Village Mushotel,0,2,Smurfy Passage,Sunspark,25,16,0,2,2,0.0,0,BB,ITA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,141.0,0,0,"Sunspark, Smurfy Passage - 18",Smurfy Jungle
13179,Smurfy Mushotel,1,178,Blissful Beams,Harvestember,31,3,2,8,2,0.0,0,Undefined,SMF,Gigglefree TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Swift-Smurf,175.5,0,0,"Sparkleuary, Blissful Beams - 07",Smurfy Jungle
16423,Smurfy Mushotel,0,77,Wisdom Whirlwind,Harvestember,33,15,4,10,2,0.0,0,HB,SMF,Smurfy Way,Smurfy Way,0,0,0,D,D,0,No Deposit,,,0,Swift-Smurf,180.0,0,0,"Harvestember, Wisdom Whirlwind - 29",Smurfy Jungle
49397,Village Mushotel,1,29,Smurfy Passage,Sproutpril,16,12,0,3,2,0.0,0,SC,ITA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,98.0,0,0,"Sproutpril, Smurfy Passage - 03",Smurfy Jungle
6331,Smurfy Mushotel,1,44,Smurfy Passage,Sunspark,23,3,2,5,2,0.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,118.71,0,0,"Sproutpril, Smurfy Passage - 25",Smurfy Jungle
4784,Smurfy Mushotel,0,169,Smurfy Passage,Frostmarch,14,31,1,3,1,0.0,0,BB,SMF,Squads,Smurfy Way,0,0,0,A,A,1,Refundable,,223.0,0,Swift-Party,60.0,0,0,"Sproutpril, Smurfy Passage - 04",Smurfy Jungle
113563,Village Mushotel,0,29,Blissful Beams,Sunspark,23,7,0,2,3,0.0,0,BB,USA,Giggleline TA,TA/TO,0,0,0,G,G,0,No Deposit,83.0,,0,Swift-Smurf,229.6,0,0,"Sunspark, Blissful Beams - 09",Smurfy Jungle
98088,Village Mushotel,0,276,Smurfy Passage,Goldenleaf,39,22,0,3,2,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,178,Swift-Party,116.33,0,0,"Goldenleaf, Smurfy Passage - 25",Smurfy Jungle
34295,Smurfy Mushotel,0,3,Blissful Beams,Frostmarch,11,15,0,4,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Swift-Smurf,82.0,1,1,"Frostmarch, Blissful Beams - 19",Smurfy Jungle
116666,Village Mushotel,0,7,Blissful Beams,Smurfly,29,22,0,1,2,0.0,0,BB,WSD,Smurfy Way,Smurfy Way,0,0,0,A,A,1,No Deposit,14.0,,0,Swift-Smurf,159.0,1,0,"Smurfly, Blissful Beams - 23",Smurfy Jungle
12075,Smurfy Mushotel,1,114,Blissful Beams,Sunspark,24,11,2,4,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Swift-Smurf,117.04,0,1,"Sparkleuary, Blissful Beams - 18",Smurfy Jungle
85107,Village Mushotel,0,23,Smurfy Passage,Frostmarch,10,5,2,3,2,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Swift-Smurf,65.75,0,0,"Frostmarch, Smurfy Passage - 10",Smurfy Jungle
59404,Village Mushotel,1,35,Smurfy Passage,Frostwisp,44,28,0,2,2,0.0,0,SC,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Swift-Smurf,109.0,0,1,"Frostwisp, Smurfy Passage - 27",Smurfy Jungle
91499,Village Mushotel,0,22,Smurfy Passage,Sunspark,26,21,0,2,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Swift-Smurf,108.57,0,1,"Sunspark, Smurfy Passage - 23",Smurfy Jungle
20205,Smurfy Mushotel,0,0,Smurfy Passage,Blossommonth,4,19,0,1,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Swift-Smurf,58.0,1,0,"Blossommonth, Smurfy Passage - 20",Smurfy Jungle
65331,Village Mushotel,1,161,Blissful Beams,Frostmarch,13,31,1,2,3,0.0,0,BB,DNK,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,157.2,0,0,"Blossommonth, Blissful Beams - 15",Smurfy Jungle
59649,Village Mushotel,1,97,Smurfy Passage,Frostwisp,45,30,2,1,2,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Swift-Smurf,80.75,0,0,"Smurfly, Smurfy Passage - 27",Smurfy Jungle
6927,Smurfy Mushotel,1,134,Smurfy Passage,Smurfly,29,12,0,3,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,,0,Swift-Smurf,140.0,0,2,"Frostmarch, Smurfy Passage - 26",Smurfy Jungle
20685,Smurfy Mushotel,0,4,Smurfy Passage,Sparkleuary,6,6,0,1,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,64.0,1,1,"Sparkleuary, Smurfy Passage - 07",Smurfy Jungle
65372,Village Mushotel,1,30,Blissful Beams,Sproutpril,13,1,2,1,2,0.0,0,SC,ITA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,120.0,0,0,"Frostmarch, Blissful Beams - 09",Smurfy Jungle
81299,Village Mushotel,0,4,Wisdom Whirlwind,Merrysnow,49,4,2,2,2,0.0,0,BB,MRA,Smurfy Way,Smurfy Way,0,0,0,A,A,0,No Deposit,14.0,,0,Swift-Smurf,99.0,1,0,"Merrysnow, Wisdom Whirlwind - 08",Smurfy Jungle
86451,Village Mushotel,0,72,Smurfy Passage,Frostmarch,14,31,0,3,2,0.0,0,BB,NLD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Swift-Smurf,67.22,0,0,"Sproutpril, Smurfy Passage - 03",Smurfy Jungle
35843,Smurfy Mushotel,0,16,Blissful Beams,Sproutpril,18,30,2,1,2,0.0,0,BB,WSD,Smurfy Way,Smurfy Way,0,0,0,E,E,0,No Deposit,250.0,,0,Swift-Smurf,111.78,0,3,"Rainboway, Blissful Beams - 03",Smurfy Jungle
68938,Village Mushotel,1,216,Blissful Beams,Rainboway,21,23,0,2,2,0.0,0,BB,NLD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,125.1,0,1,"Frostwisp, Smurfy Passage - 23",Smurfy Jungle
59319,Village Mushotel,1,475,Smurfy Passage,Frostwisp,44,27,0,1,1,0.0,0,BB,SMF,Squads,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Swift-Smurf,59.0,0,0,"Frostwisp, Wisdom Whirlwind - 21",Smurfy Jungle
39265,Smurfy Mushotel,0,262,Blissful Beams,Harvestember,32,6,2,5,2,3.0,0,HB,SMF,Smurfy Way,Smurfy Way,0,0,0,H,H,1,No Deposit,250.0,,0,Swift-Smurf,288.03,1,1,"Harvestember, Blissful Beams - 13",Smurfy Jungle
75106,Village Mushotel,1,344,Wisdom Whirlwind,Goldenleaf,39,26,2,1,2,0.0,0,BB,SMF,Squads,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Swift-Smurf,170.0,0,0,"Sunspark, Wisdom Whirlwind - 30",Smurfy Jungle
41860,Village Mushotel,0,50,Wisdom Whirlwind,Harvestember,35,25,0,5,2,0.0,0,BB,MRA,Squads,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Swift-Smurf,62.0,0,0,"Harvestember, Wisdom Whirlwind - 30",Smurfy Jungle
33396,Smurfy Mushotel,0,0,Blissful Beams,Sparkleuary,8,22,0,1,2,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,1,0,0,D,D,0,No Deposit,,,0,Swift-Smurf,68.0,0,1,"Sparkleuary, Blissful Beams - 23",Smurfy Jungle
89123,Village Mushotel,0,121,Smurfy Passage,Rainboway,21,17,0,1,2,0.0,0,SC,MCN,Giggleline TA,TA/TO,0,0,0,A,G,0,No Deposit,9.0,,0,Swift-Smurf,103.5,1,1,"Rainboway, Smurfy Passage - 18",Smurfy Jungle
72764,Village Mushotel,1,216,Blissful Beams,Harvestember,31,5,2,3,2,2.0,0,HB,MYT,Giggleline TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Swift-Smurf,256.5,0,0,"Blossommonth, Blissful Beams - 01",Smurfy Jungle
43046,Village Mushotel,0,18,Wisdom Whirlwind,Goldenleaf,38,13,2,2,2,0.0,0,BB,SWE,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Leaf,96.0,0,2,"Goldenleaf, Wisdom Whirlwind - 17",Smurfy Jungle
17017,Smurfy Mushotel,0,164,Wisdom Whirlwind,Goldenleaf,38,14,2,5,1,0.0,0,HB,BEL,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,128.0,,0,Leaf,59.72,0,0,"Goldenleaf, Wisdom Whirlwind - 21",Smurfy Jungle
103249,Village Mushotel,0,24,Smurfy Passage,Merrysnow,51,13,0,4,2,0.0,0,BB,FRK,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Swift-Smurf,68.07,0,0,"Merrysnow, Smurfy Passage - 17",Smurfy Jungle
72529,Village Mushotel,1,8,Blissful Beams,Smurfly,31,30,2,1,1,0.0,0,SC,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Swift-Smurf,126.0,0,0,"Smurfly, Blissful Beams - 24",Smurfy Jungle
29262,Smurfy Mushotel,0,220,Smurfy Passage,Frostwisp,43,17,2,5,2,0.0,0,HB,WSD,Gigglefree TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Leaf,72.75,0,0,"Frostwisp, Smurfy Passage - 24",Smurfy Jungle
2357,Smurfy Mushotel,0,4,Wisdom Whirlwind,Frostwisp,41,10,1,1,2,2.0,0,BB,CHL,Giggleline TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Swift-Smurf,111.5,0,0,"Frostwisp, Wisdom Whirlwind - 12",Smurfy Jungle
56690,Village Mushotel,1,203,Smurfy Passage,Goldenleaf,37,10,2,1,2,0.0,0,BB,CRI,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,126.9,0,0,"Sproutpril, Smurfy Passage - 11",Smurfy Jungle
52059,Village Mushotel,1,115,Smurfy Passage,Rainboway,23,29,2,4,2,0.0,0,BB,MCN,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,132.6,0,1,"Rainboway, Smurfy Passage - 09",Smurfy Jungle
4264,Smurfy Mushotel,1,120,Smurfy Passage,Sparkleuary,9,27,2,6,1,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,31.59,0,0,"Blossommonth, Smurfy Passage - 04",Smurfy Jungle
8377,Smurfy Mushotel,1,56,Smurfy Passage,Goldenleaf,39,24,2,4,2,2.0,0,BB,IRL,Giggleline TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Swift-Smurf,164.17,0,0,"Smurfly, Smurfy Passage - 30",Smurfy Jungle
65226,Village Mushotel,1,238,Blissful Beams,Frostmarch,13,29,0,4,2,0.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,91.2,0,1,"Frostwisp, Smurfy Passage - 19",Smurfy Jungle
1453,Smurfy Mushotel,0,44,Wisdom Whirlwind,Harvestember,36,30,2,3,2,0.0,0,BB,IRL,Smurfy Way,Smurfy Way,0,0,0,E,F,0,No Deposit,250.0,,0,Swift-Smurf,136.2,0,2,"Goldenleaf, Wisdom Whirlwind - 04",Smurfy Jungle
14875,Smurfy Mushotel,1,231,Wisdom Whirlwind,Smurfly,28,7,2,6,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,1,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,110.7,0,0,"Frostmarch, Wisdom Whirlwind - 17",Smurfy Jungle
40739,Village Mushotel,0,0,Wisdom Whirlwind,Harvestember,32,6,0,1,1,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,A,A,0,No Deposit,14.0,,0,Swift-Smurf,67.0,0,0,"Harvestember, Wisdom Whirlwind - 07",Smurfy Jungle
92740,Village Mushotel,0,157,Smurfy Passage,Smurfly,28,7,1,3,2,0.0,0,BB,IRL,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Swift-Smurf,72.25,0,0,"Smurfly, Smurfy Passage - 11",Smurfy Jungle
105794,Village Mushotel,0,11,Blissful Beams,Sparkleuary,7,13,1,1,2,0.0,0,SC,RUS,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,88.0,0,2,"Sparkleuary, Blissful Beams - 15",Smurfy Jungle
111083,Village Mushotel,0,111,Blissful Beams,Rainboway,18,3,0,3,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,126.0,0,2,"Rainboway, Blissful Beams - 06",Smurfy Jungle
7627,Smurfy Mushotel,1,78,Smurfy Passage,Harvestember,34,17,1,4,2,0.0,0,HB,MRA,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Swift-Smurf,231.0,0,0,"Sunspark, Smurfy Passage - 05",Smurfy Jungle
15967,Smurfy Mushotel,1,92,Wisdom Whirlwind,Merrysnow,53,30,0,3,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,1,0,1,E,E,0,No Deposit,240.0,,0,Swift-Smurf,98.1,0,2,"Merrysnow, Wisdom Whirlwind - 30",Smurfy Jungle
19816,Smurfy Mushotel,0,0,Smurfy Passage,Blossommonth,2,3,1,0,2,0.0,0,BB,MRA,Smurfy Way,Smurfy Way,0,0,0,A,A,0,No Deposit,250.0,,0,Squad,43.0,0,0,"Blossommonth, Smurfy Passage - 04",Smurfy Jungle
115981,Village Mushotel,0,100,Blissful Beams,Smurfly,27,8,2,3,2,0.0,0,BB,ITA,Smurfy Way,Smurfy Way,0,0,0,A,A,0,No Deposit,14.0,,0,Swift-Smurf,108.0,0,0,"Smurfly, Blissful Beams - 13",Smurfy Jungle
19707,Smurfy Mushotel,0,70,Wisdom Whirlwind,Merrysnow,53,30,0,3,2,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,E,E,3,No Deposit,,,0,Swift-Smurf,169.48,1,1,"Blossommonth, Smurfy Passage - 02",Smurfy Jungle
95754,Village Mushotel,0,3,Smurfy Passage,Harvestember,35,22,1,1,2,0.0,0,BB,CHN,Corporate,Corporate,0,0,0,A,A,2,No Deposit,,,0,Swift-Party,100.0,0,0,"Harvestember, Smurfy Passage - 24",Smurfy Jungle
57905,Village Mushotel,1,45,Smurfy Passage,Frostwisp,41,3,1,2,2,0.0,0,BB,ITA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,126.0,0,0,"Harvestember, Smurfy Passage - 19",Smurfy Jungle
25012,Smurfy Mushotel,0,5,Blissful Beams,Frostmarch,10,10,0,2,2,1.0,0,BB,SMF,Giggleline TA,TA/TO,1,0,0,G,G,1,No Deposit,240.0,,0,Swift-Smurf,129.0,2,2,"Frostmarch, Blissful Beams - 12",Smurfy Jungle
41636,Village Mushotel,0,7,Wisdom Whirlwind,Harvestember,34,20,0,1,2,1.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,A,D,0,No Deposit,,,0,Swift-Smurf,67.5,0,1,"Harvestember, Wisdom Whirlwind - 21",Smurfy Jungle
7620,Smurfy Mushotel,1,106,Smurfy Passage,Harvestember,34,17,0,2,2,0.0,0,BB,IRL,Giggleline TA,TA/TO,0,0,0,D,D,4,No Deposit,240.0,,0,Swift-Smurf,209.0,0,0,"Sunspark, Smurfy Passage - 21",Smurfy Jungle
103682,Village Mushotel,0,24,Smurfy Passage,Merrysnow,53,25,2,2,2,0.0,0,BB,FRK,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,95.2,0,1,"Merrysnow, Smurfy Passage - 29",Smurfy Jungle
28278,Smurfy Mushotel,0,285,Smurfy Passage,Goldenleaf,39,20,2,5,2,0.0,0,BB,IRL,Squads,TA/TO,0,0,0,D,D,0,No Deposit,96.0,,0,Swift-Party,78.0,0,2,"Goldenleaf, Smurfy Passage - 27",Smurfy Jungle
43792,Village Mushotel,0,63,Wisdom Whirlwind,Goldenleaf,39,24,2,4,1,0.0,0,BB,GRC,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,13.0,,0,Leaf,118.43,0,0,"Goldenleaf, Wisdom Whirlwind - 30",Smurfy Jungle
93443,Village Mushotel,0,164,Smurfy Passage,Smurfly,30,19,0,3,2,0.0,0,SC,NOR,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,88.5,0,1,"Smurfly, Smurfy Passage - 22",Smurfy Jungle
93717,Village Mushotel,0,80,Smurfy Passage,Smurfly,31,24,2,0,1,0.0,0,SC,FRK,Giggleline TA,TA/TO,0,0,0,A,A,1,No Deposit,8.0,,0,Swift-Smurf,94.5,0,1,"Smurfly, Smurfy Passage - 26",Smurfy Jungle
556,Smurfy Mushotel,0,34,Wisdom Whirlwind,Smurfly,30,19,2,5,2,0.0,0,BB,IRL,Gigglefree TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,,0,Swift-Smurf,116.85,0,0,"Smurfly, Wisdom Whirlwind - 26",Smurfy Jungle
14302,Smurfy Mushotel,0,0,Blissful Beams,Sproutpril,16,20,0,1,1,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,A,D,1,No Deposit,,,0,Swift-Smurf,80.0,0,0,"Sproutpril, Blissful Beams - 21",Smurfy Jungle
50712,Village Mushotel,0,123,Smurfy Passage,Rainboway,19,6,0,2,1,0.0,0,BB,MCN,Giggleline TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Swift-Party,126.3,0,1,"Rainboway, Smurfy Passage - 08",Smurfy Jungle
81184,Village Mushotel,0,1,Wisdom Whirlwind,Merrysnow,49,4,0,2,2,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,D,D,2,No Deposit,14.0,,0,Swift-Smurf,104.0,0,0,"Merrysnow, Wisdom Whirlwind - 06",Smurfy Jungle
58117,Village Mushotel,1,66,Smurfy Passage,Frostwisp,41,6,0,3,2,1.0,0,BB,FRK,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,135.0,0,1,"Goldenleaf, Smurfy Passage - 29",Smurfy Jungle
7187,Smurfy Mushotel,0,83,Smurfy Passage,Smurfly,31,25,3,5,1,0.0,0,BB,WSD,Squads,Corporate,0,0,0,A,I,1,No Deposit,307.0,,0,Swift-Party,139.0,0,0,"Harvestember, Smurfy Passage - 02",Smurfy Jungle
116642,Village Mushotel,0,55,Blissful Beams,Smurfly,29,21,0,2,2,0.0,0,BB,MRA,Smurfy Way,Smurfy Way,0,0,0,D,D,0,No Deposit,14.0,,0,Swift-Smurf,148.5,1,1,"Smurfly, Blissful Beams - 23",Smurfy Jungle
71083,Village Mushotel,1,14,Blissful Beams,Sunspark,26,28,0,1,2,0.0,0,BB,USA,Smurfy Way,Smurfy Way,0,0,0,D,D,0,No Deposit,14.0,,0,Swift-Smurf,118.2,0,0,"Sunspark, Blissful Beams - 26",Smurfy Jungle
55210,Village Mushotel,1,6,Smurfy Passage,Harvestember,33,8,1,0,1,0.0,0,BB,SMF,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Swift-Party,65.0,0,0,"Harvestember, Smurfy Passage - 08",Smurfy Jungle
41947,Village Mushotel,1,13,Wisdom Whirlwind,Harvestember,35,27,2,5,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Swift-Smurf,85.29,0,1,"Harvestember, Wisdom Whirlwind - 19",Smurfy Jungle
39567,Smurfy Mushotel,0,20,Blissful Beams,Harvestember,33,19,2,1,2,0.0,0,BB,MRA,Giggleline TA,TA/TO,0,0,0,A,B,0,No Deposit,240.0,,0,Swift-Smurf,230.0,0,2,"Harvestember, Blissful Beams - 22",Smurfy Jungle
2462,Smurfy Mushotel,1,37,Wisdom Whirlwind,Frostwisp,43,18,2,3,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Swift-Smurf,56.0,0,3,"Goldenleaf, Wisdom Whirlwind - 23",Smurfy Jungle
12320,Smurfy Mushotel,1,325,Blissful Beams,Sunspark,25,24,2,5,2,0.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Swift-Smurf,107.1,0,0,"Harvestember, Smurfy Passage - 04",Smurfy Jungle
